_id,Anno_evento,Luogo_matrimonio,Rito,Residenza_marito,Residenza_moglie,Stato_civile_marito,Stato_civile_moglie,Cittadinanza_marito,Cittadinanza_moglie,Eta_marito,Eta_moglie,Numerosità
3220,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,28,29,1
3221,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,30,33,1
3222,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,31,31,1
3223,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,33,34,1
3224,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,37,30,1
3225,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Italia,Italia,37,32,1
3226,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,"Macedonia, ex Rep. Jugoslava",Italia,28,43,1
3227,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,21,21,1
3228,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,22,18,2
3229,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,22,27,1
3230,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,22,40,1
3231,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,23,20,1
3232,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,23,25,1
3233,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,23,26,1
3234,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,24,18,1
3235,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,24,23,1
3236,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,26,18,1
3237,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,27,22,1
3238,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,27,25,1
3239,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,27,26,1
3240,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,28,25,1
3241,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,29,37,1
3242,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,30,21,1
3243,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,31,19,1
3244,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,32,22,1
3245,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Marocco,Italia,35,30,1
3246,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Pakistan,Italia,27,26,1
3247,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Pakistan,Italia,32,33,1
3248,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Italia,25,27,1
3249,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Italia,25,34,1
3250,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Italia,26,26,1
3251,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Italia,31,30,1
3252,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,23,30,1
3253,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,27,27,1
3254,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,27,29,1
3255,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,27,31,1
3256,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,28,31,1
3257,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,29,25,1
3258,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,29,27,1
3259,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,29,30,1
3260,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,32,29,1
3261,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,33,33,1
3262,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,39,34,1
3263,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Perù,Perù,45,37,1
3264,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Regno Unito,Italia,34,31,1
3265,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Romania,Brasile,29,37,1
3266,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Romania,Italia,27,19,1
3267,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Romania,Italia,27,23,1
3268,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Romania,Italia,27,32,2
3269,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Romania,Italia,29,32,1
3270,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Romania,Italia,30,31,1
3271,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Romania,Italia,31,25,1
3272,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Romania,Italia,34,19,1
3273,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Romania,Romania,23,27,1
3274,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Senegal,Italia,25,27,1
3275,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Senegal,Italia,26,26,1
3276,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Senegal,Italia,27,38,1
3277,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Senegal,Italia,30,36,1
3278,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Senegal,Italia,34,29,1
3279,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Senegal,Italia,36,35,1
3280,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Seychelles,Seychelles,32,25,1
3281,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Sri Lanka (ex Ceylon),Italia,27,33,1
3282,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Stati Uniti D'America,Italia,32,32,1
3283,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Stati Uniti D'America,Italia,36,31,1
3284,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Stati Uniti D'America,Italia,36,33,1
3285,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Stati Uniti D'America,"Russa, Federazione",28,29,1
3286,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Svizzera,Italia,32,30,1
3287,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Tunisia,Italia,21,18,1
3288,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Tunisia,Italia,22,19,2
3289,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Tunisia,Italia,28,33,1
3290,2004,Milano,Civile,Estero,Milano,Celibe,Nubile,Tunisia,Italia,32,36,1
3291,2004,Milano,Civile,Estero,Milano,Celibe,Vedova,Egitto,Italia,29,45,1
3292,2004,Milano,Civile,Estero,Milano,Celibe,Vedova,Marocco,Italia,19,34,1
3293,2004,Milano,Civile,Estero,Milano,Celibe,Vedova,Marocco,Italia,28,37,1
3294,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Divorziata o già coniugata,"Ceca, Rep.",Italia,56,58,1
3295,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,"Corea del Nord, Rep. Pop. Dem",72,42,1
3296,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Romania,Romania,36,38,1
3297,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Divorziata o già coniugata,"Russa, Federazione",Italia,36,34,1
3298,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Argentina,Italia,39,38,1
3299,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Brasile,Brasile,29,30,1
3300,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Brasile,Italia,46,39,1
3301,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Canada,Eritrea,54,38,1
3302,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Cuba,Italia,28,37,1
3303,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Ecuador,Ecuador,33,30,1
3304,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Ecuador,Ecuador,57,43,1
3305,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Germania,Filippine,43,28,1
3306,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,65,59,1
3307,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Regno Unito,Italia,50,36,1
3308,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Romania,Romania,51,36,1
3309,2004,Milano,Civile,Estero,Milano,Divorziato o già coniugato,Nubile,Sud Africa,Libia,59,53,1
3310,2004,Milano,Civile,Estero,Milano,n.d.,Nubile,Egitto,Italia,42,36,1
3311,2004,Milano,Civile,Italia,Estero,Celibe,Divorziata o già coniugata,Italia,Albania,32,35,1
3312,2004,Milano,Civile,Italia,Estero,Celibe,Divorziata o già coniugata,Italia,Marocco,23,33,1
3313,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Ecuador,Ecuador,28,27,1
3314,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Ecuador,Ecuador,37,22,1
3315,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,Albania,32,23,1
3316,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,Gambia,29,21,1
3317,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,Italia,37,30,1
3318,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,Marocco,47,34,1
3319,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,"Russa, Federazione",22,22,1
3320,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,"Russa, Federazione",28,27,1
3321,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,"Russa, Federazione",31,22,1
3322,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,Stati Uniti D'America,32,30,1
3323,2004,Milano,Civile,Italia,Estero,Celibe,Nubile,Italia,Uruguay,21,23,1
3324,2004,Milano,Civile,Italia,Estero,Vedovo,Divorziata o già coniugata,Italia,Albania,63,37,1
3325,2004,Milano,Civile,Italia,Italia,Celibe,Divorziata o già coniugata,Italia,Italia,38,36,1
3326,2004,Milano,Civile,Italia,Italia,Celibe,Divorziata o già coniugata,Italia,Italia,39,34,1
3327,2004,Milano,Civile,Italia,Italia,Celibe,Divorziata o già coniugata,Italia,Italia,39,45,1
3328,2004,Milano,Civile,Italia,Italia,Celibe,Divorziata o già coniugata,Italia,Italia,40,39,1
3329,2004,Milano,Civile,Italia,Italia,Celibe,Divorziata o già coniugata,Italia,Italia,43,42,1
3330,2004,Milano,Civile,Italia,Italia,Celibe,Divorziata o già coniugata,Marocco,Italia,34,57,1
3331,2004,Milano,Civile,Italia,Italia,Celibe,n.d.,Italia,Italia,32,30,1
3332,2004,Milano,Civile,Italia,Italia,Celibe,n.d.,Italia,Italia,45,48,1
3333,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,22,26,1
3334,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,26,30,1
3335,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,27,24,1
3336,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,29,26,1
3337,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,29,29,1
3338,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,30,27,1
3339,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,30,30,1
3340,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,30,37,1
3341,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,31,31,1
3342,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,31,32,2
3343,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,32,32,1
3344,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,32,34,1
3345,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,32,41,1
3346,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,33,43,1
3347,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,34,34,1
3348,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,34,35,1
3349,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,35,26,1
3350,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,35,31,1
3351,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,35,33,1
3352,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,35,39,1
3353,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,36,34,2
3354,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,38,38,1
3355,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,39,43,1
3356,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,40,28,1
3357,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,40,29,1
3358,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,40,40,1
3359,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,41,37,1
3360,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,41,38,1
3361,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,41,39,1
3362,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,42,33,1
3363,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,42,39,1
3364,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,42,54,1
3365,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,43,33,1
3366,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,43,40,1
3367,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,44,46,1
3368,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Italia,48,46,1
3369,2004,Milano,Civile,Italia,Italia,Celibe,Nubile,Italia,Marocco,47,37,1
3370,2004,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,50,54,1
3371,2004,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,52,58,1
3372,2004,Milano,Civile,Italia,Italia,Divorziato o già coniugato,n.d.,Italia,Italia,53,42,1
3373,2004,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Nubile,Italia,Italia,39,31,1
3374,2004,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Nubile,Italia,Italia,41,36,1
3375,2004,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Nubile,Italia,Italia,42,34,1
3376,2004,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Nubile,Italia,Italia,51,39,1
3377,2004,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Nubile,Italia,Italia,51,40,1
3378,2004,Milano,Civile,Italia,Italia,Divorziato o già coniugato,Nubile,Italia,Italia,53,38,1
3379,2004,Milano,Civile,Italia,Italia,n.d.,n.d.,Italia,Italia,66,44,1
3380,2004,Milano,Civile,Italia,Italia,n.d.,n.d.,Italia,Italia,70,52,1
3381,2004,Milano,Civile,Italia,Italia,n.d.,Nubile,Italia,Italia,44,33,1
3382,2004,Milano,Civile,Italia,Italia,n.d.,Nubile,Italia,Italia,44,36,1
3383,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,32,32,1
3384,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,33,36,1
3385,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,37,30,1
3386,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,41,36,1
3387,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,42,39,1
3388,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,43,41,1
3389,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,50,53,1
3390,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,50,63,1
3391,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,54,49,1
3392,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,54,56,1
3393,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,Italia,60,46,1
3394,2004,Milano,Civile,Italia,Milano,Celibe,Divorziata o già coniugata,Italia,"Russa, Federazione",31,30,1
3395,2004,Milano,Civile,Italia,Milano,Celibe,n.d.,Italia,Ecuador,39,35,1
3396,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Albania,Italia,27,35,1
3397,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Algeria,Ecuador,35,30,1
3398,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Algeria,Polonia,35,33,1
3399,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",26,29,1
3400,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,"Cinese, Rep. Popolare","Cinese, Rep. Popolare",28,23,1
3401,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Ecuador,El Salvador,24,39,1
3402,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Egitto,Italia,30,20,1
3403,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Etiopia,Etiopia,35,30,1
3404,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Brasile,29,27,1
3405,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,"Dominicana, Rep.",29,27,1
3406,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Ecuador,47,47,1
3407,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Francia,33,30,1
3408,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,25,24,1
3409,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,25,31,1
3410,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,25,32,1
3411,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,26,26,1
3412,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,26,28,1
3413,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,26,31,1
3414,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,27,27,1
3415,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,27,28,1
3416,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,27,30,1
3417,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,27,34,1
3418,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,28,19,1
3419,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,28,30,2
3420,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,29,26,1
3421,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,29,27,1
3422,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,29,30,2
3423,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,29,32,1
3424,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,29,35,1
3425,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,29,42,1
3426,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,26,1
3427,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,28,1
3428,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,29,3
3429,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,32,1
3430,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,30,33,1
3431,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,31,24,1
3432,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,31,30,1
3433,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,31,33,1
3434,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,31,2
3435,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,32,34,1
3436,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,33,32,1
3437,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,33,36,2
3438,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,34,35,2
3439,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,35,31,1
3440,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,35,33,1
3441,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,35,37,1
3442,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,29,1
3443,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,30,1
3444,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,31,1
3445,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,33,1
3446,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,34,1
3447,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,35,1
3448,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,37,1
3449,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,36,40,1
3450,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,37,29,1
3451,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,37,34,3
3452,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,37,35,1
3453,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,38,25,1
3454,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,38,32,1
3455,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,38,34,1
3456,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,38,35,1
3457,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,38,36,1
3458,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,39,23,1
3459,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,41,49,1
3460,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,42,29,1
3461,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,42,41,1
3462,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,44,36,1
3463,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,45,38,1
3464,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,47,43,1
3465,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,47,48,1
3466,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,48,37,1
3467,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,48,41,1
3468,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,51,44,1
3469,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,61,59,1
3470,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,62,37,1
3471,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,64,48,1
3472,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,65,56,1
3473,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,65,66,1
3474,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Italia,77,52,1
3475,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Perù,27,37,1
3476,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Perù,39,34,1
3477,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Perù,45,40,1
3478,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,"Russa, Federazione",32,30,1
3479,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Italia,Stati Uniti D'America,34,31,1
3480,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Marocco,Italia,30,29,1
3481,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Perù,Perù,35,38,1
3482,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,"Russa, Federazione",Italia,23,37,1
3483,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Senegal,Italia,31,27,1
3484,2004,Milano,Civile,Italia,Milano,Celibe,Nubile,Senegal,Italia,33,28,1
3485,2004,Milano,Civile,Italia,Milano,Celibe,Vedova,Italia,Italia,35,41,1
3486,2004,Milano,Civile,Italia,Milano,Celibe,Vedova,Italia,Italia,64,61,1
3487,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,"Cinese, Rep. Popolare",46,41,1
3488,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,42,34,1
3489,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,46,35,1
3490,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,48,46,1
3491,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,48,55,1
3492,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,49,41,1
3493,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,50,48,1
3494,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,52,55,1
3495,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,54,48,1
3496,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Divorziata o già coniugata,Italia,Italia,69,54,1
3497,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,34,37,1
3498,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,36,31,1
3499,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,38,35,1
3500,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,38,37,1
3501,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,39,35,1
3502,2004,Milano,Civile,Italia,Milano,Divorziato o già coniugato,Nubile,Italia,Italia,40,31,1
